55,76,137300,M,331,PC,PERMIT GAMBLING IN HOUSE,1-180 DA JAIL
9,550,46115,F,332 (A),PC,OBTAIN MONEY BY FRAUD:CARDS/ETC [OVER $400],"16 MO,2,3 YRS OR J"
32,558,109800,M,332 (A),PC,OBTAIN MONEY BY FRAUD:CARDS/ETC,1-180 DA JAIL
60,96,150900,M,333,PC,WITNESS FAIL TO APPEAR AT TRIAL,1-180 DA JAIL
9,550,49000,F,334 (A),PC,USE HIDDEN MECHANICAL DEVICE TO DEFRAUD [OVER $400],"16 MO,2,3 YRS OR J"
32,558,109900,M,334 (A),PC,USE HIDDEN MECHANICAL DEVICE TO DEFRAUD,1-180 DA JAIL
32,558,109900,M,334 (B),PC,MANUFACTURE/ETC MECHANICAL DEVICE TO DEFRAUD,1-180 DA JAIL
32,558,109900,M,334 (C),PC,OWN/OPERATE RAZZLE DAZZLE GAME,1-180 DA JAIL
55,76,137400,M,335,PC,FAILURE TO ENFORCE GAMING LAWS,1-180 DA JAIL
55,76,137500,M,336,PC,PERMIT MINOR TO GAMBLE IN SALOON,1-180 DA JAIL
25,940,33310,F,337,PC,ASK/TAKE BRIBE FROM VIOLATOR,"16 MO,2,3 YRS"
55,76,92400,M,337 A(A)(1),PC,POOL SELLING/BOOKMAKING,1-365 DA JAIL
55,76,92400,M,337 A(A)(2),PC,KEEP BOOKMAKING PREMISES,1-365 DA JAIL
55,76,92400,M,337 A(A)(3),PC,RCV/HOLD GAMBLING STAKES,1-365 DA JAIL
55,76,92400,M,337 A(A)(4),PC,RECORD/REGISTER BET/WAGER,1-365 DA JAIL
55,76,92400,M,337 A(A)(5),PC,PERMIT GAMBLING PREMISES,1-365 DA JAIL
55,76,92400,M,337 A(A)(6),PC,LAY/MAKE/ACCEPT WAGERS,1-365 DA JAIL
23,890,75600,F,337 A.1,PC,POOL SELLING/BOOKMAKING,"16 MO,2,3 YRS OR J"
23,890,75600,F,337 A.2,PC,KEEP BOOKMAKING PREMISES,"16 MO,2,3 YRS OR J"
23,890,75600,F,337 A.3,PC,HOLD GAMBLING STAKES,"16 MO,2,3 YRS OR J"
23,890,75600,F,337 A.4,PC,RECORD BETS OR WAGERS,"16 MO,2,3 YRS OR J"
23,890,75600,F,337 A.5,PC,MAINTAIN GAMBLING PREMISES,"16 MO,2,3 YRS OR J"
23,890,75600,F,337 A.6,PC,MAKE/TAKE BETS ON CONTEST,"16 MO,2,3 YRS OR J"
32,558,92400,M,337 A.6 (B),PC,BOOKMAKING WITH PRIOR CONVICTION,1-365 DA JAIL
25,945,73800,F,337 B,PC,OFFER BRIBE TO SPORT CONTESTANT,"16 MO,2,3 YRS OR F"
25,945,73900,F,337 C,PC,SPORT CONTESTANT ACCEPT BRIBE,"16 MO,2,3 YRS OR F"
25,945,74200,F,337 D,PC,OFFER BRIBE TO UMPIRE/ETC,"16 MO,2,3 YRS OR F"
25,945,74300,F,337 E,PC,UMPIRE/ETC ACCEPT BRIBE,"16 MO,2,3 YRS OR F"
25,990,76000,F,337 F(A)(1),PC,CONSPIRE/INFLUENCES TO STIMULATE OR DEPRESS A RACEHORSE,"16 MO,2,3 YRS"
60,96,98000,M,337 F(A)(1),PC,CONSPIRE/INFLUENCES TO STIMULATE OR DEPRESS A RACEHORSE,1-365 DA JAIL
25,990,76000,F,337 F(A)(2),PC,KNOWINGLY ENTER DRUGGED RACEHORSE IN RACE,"16 MO,2,3 YRS"
60,96,98000,M,337 F(A)(2),PC,KNOWINGLY ENTER DRUGGED RACEHORSE IN RACE,1-365 DA JAIL
25,990,76000,F,337 F(A)(3),PC,ENTER HORSE IN RACE UNDER FICTICIOUS NAME,"16 MO,2,3 YRS"
60,96,98000,M,337 F(A)(3),PC,ENTER HORSE IN RACE UNDER FICTICIOUS NAME,1-365 DA JAIL
60,96,151100,M,337 G,PC,ANAESTHETIC IN RACING INCLOSURE,1-180 DA JAIL
60,96,151100,M,337 H,PC,GIVE DRUG/ETC TO RACE/EXHIBITION ANIMAL,1-180 DA JAIL
23,890,75700,F,337 I,PC,TRANSMIT HORSE RACE RESULTS,"16 MO,2,3 YRS OR J"
55,76,92400,M,337 I,PC,TRANSMIT HORSERACE RESLTS,1-365 DA JAIL
25,75,75600,F,337 J(A)(1),PC,OPERT CONTROLED GAME W/PR,"16 MO,2,3 YRS"
32,558,92400,M,337 J(A)(1),PC,UNLAWFUL OPERATE/ETC CONTROLLED GAME,1-365 DA JAIL
25,75,75600,F,337 J(A)(2),PC,RCV COMP/REV CONTRLL GAME,"16 MO,2,3 YRS"
55,76,92400,M,337 J(A)(2),PC,RCV COMP/REV CONTRLL GAME,1-365 DA JAIL
25,75,75600,F,337 J(A)(3),PC,MFG/DIST/REPR GAMBL EQUIP,"16 MO,2,3 YRS"
55,76,92400,M,337 J(A)(3),PC,MFG/DIST/REPR GAMBL EQUIP,1-365 DA JAIL
23,890,75600,F,337 J(B),PC,PERMIT CONTRL GAME BLDG,"16 MO,2,3 YRS"
55,76,92400,M,337 J(B),PC,PERMIT CONTRL GAME BLDG,1-365 DA JAIL
23,890,75600,F,337 J(C),PC,PERMIT MFG/ETC GAMBL EQUP,"16 MO,2,3 YRS"
55,76,92400,M,337 J(C),PC,PERMIT MFG/ETC GAMBL EQUP,1-365 DA JAIL
55,76,175000,M,337 K(A),PC,ADV NONPARIMUT WAGER W/PR,1-180 DA JAIL
55,76,137600,M,337 S(B),PC,PLAY/ETC DRAW POKER,1-180 DA JAIL
32,558,92400,M,337 U(A),PC,ALTER/MISREPRESENT THE OUTCOME OF GAMBLING GAME,1-365 DA JAIL
32,558,92400,M,337 U(B),PC,ALTER WAGER AFTER ACQUIRING KNOWLEDGE OF OUTCOME,1-365 DA JAIL
32,558,92400,M,337 U(C),PC,CLAIM/TAKE MONEY WITH INTENT TO DEFRAUD GAMBLING GAME,1-365 DA JAIL
32,558,92400,M,337 U(D),PC,KNOWINGLY ENTICE ANOTHER TO PLACE OF GAMBLING TO GAMBLE,1-365 DA JAIL
32,558,92400,M,337 U(E),PC,PLACE BET AFTER KNOWLEDGE OF OUTCOME OF EVENT/GAMBLING GAME,1-365 DA JAIL
32,558,92400,M,337 U(F),PC,CANCEL BET AFTER KNOWLEDGE OF OUTCOME OF EVENT/GAMBLING GAME,1-365 DA JAIL
32,558,92400,M,337 U(G),PC,MANIPULATE WITH INTENT TO CHEAT GAMBLING GAME DEVICE,1-365 DA JAIL
32,558,92400,M,337 V(A),PC,POSSESS DEVICE TO ASSIST IN PROJECTING OUTCOME OF GAME,1-365 DA JAIL
32,558,92400,M,337 W(A),PC,UNLAWFUL USE OF COUNTERFEIT CHIPS IN A GAMBLING GAME,1-365 DA JAIL
32,558,92400,M,337 W(B),PC,KNWINGLY USE UNAPPR CHIPS,1-365 DA JAIL
32,558,92400,M,337 W(C),PC,"POSS DVC VIOL 337U,V,X,Y",1-365 DA JAIL
32,558,92400,M,337 W(D),PC,POSS DVC OPEN/ETC GAME,1-365 DA JAIL
32,558,92400,M,337 W(E),PC,POSS PARAPH MFG SLUGS,1-365 DA JAIL
32,558,92400,M,337 X,PC,UNLAWFUL TO CHEAT GAMBLING GAME ESTABLISHMENT,1-365 DA JAIL
32,558,92400,M,337 Y(A),PC,UNLAWFUL MANUFACTURE/SALE ANY PROHIBITED DEVICE,1-365 DA JAIL
32,558,92400,M,337 Y(B),PC,UNLAWFUL MARK/ALTER ANY GAMBLING GAME DEVICE,1-365 DA JAIL
32,558,92400,M,337 Y(C),PC,INSTR OTHER IN CHEATING,1-365 DA JAIL
55,76,137700,M,337.1,PC,TOUTING,1-180 DA JAIL
23,890,75600,F,337.2,PC,TOUTING/ATTEMPT TOUTING,"16 MO,2,3 YRS"
55,76,137800,M,337.2,PC,TOUTING/ATTEMPT TOUTING,1-180 DA JAIL
25,75,67000,F,337.3,PC,USE RACE OFFICIAL'S NAME TO TOUT,"16 MO,2,3 YRS OR F"
25,75,67000,F,337.4,PC,OBTAIN OVER SPECIFIED AMOUNT BY TOUTING,"16 MO,2,3 YRS OR J"
55,76,137900,M,337.5,PC,TOUT REFUSE TO LEAVE TRACK,1-180 DA JAIL
9,550,55605,F,337.7,PC,USE RACING LICENSE FRAUDULENTLY,"16 MO,2,3 YRS OR F"
25,75,67000,F,337.8,PC,USE CREDENTIAL FOR TOUTING,"16 MO,2,3 YRS OR J"
60,96,151300,M,343,PC,FAIL TO SHOW GOLD BULLION RECORDS,1-180 DA JAIL
60,96,144100,M,346,PC,TICKET SCALPING,1-180 DA JAIL
6,380,14250,F,347 (A)(1),PC,WILLFUL POISONING/ETC OF FOOD/ETC,"2,4,5 YRS"
6,380,40800,F,347 (B),PC,INFORMS HARMFUL SUBSTANCE PLACED IN FOOD/ETC,"16 MO,2,3 YRS OR J"
30,399,90900,M,347 (B),PC,FALSE RPRT POISON IN FOOD,1-365 DA JAIL
44,78,96200,M,347 B,PC,MANUFACTURE/ETC POISONOUS ALCOHOL,1-365 DA JAIL
9,550,55320,F,350 (A),PC,MANUFACTURE/SELL COUNTERFEIT REGISTERED MARK,"16 MO,2,3 YRS OR J"
32,558,92400,M,350 (A),PC,MANUFACTURE/SELL COUNTERFEIT REGISTERED MARK,1-365 DA JAIL
32,558,92400,M,350 (A)(1),PC,MANUFACTURE/SELL UNDER 1000 COUNTERFEIT REGISTERED MARK,1-365 DA JAIL
9,550,55320,F,350 (A)(2),PC,MANUFACTURE/SELL 1000 OR MORE COUNTERFEIT REGISTERED MARK,"16 MO,2,3 YRS"
32,558,92400,M,350 (A)(2),PC,MANUFACTURE/SELL 1000 OR MORE COUNTERFEIT REGISTERED MARK,1-365 DA JAIL
9,550,55320,F,350 (B),PC,MANUFACTURE/SELL COUNTERFEIT REGISTERED MARK W/PR,"16 MO,2,3 YRS OR J"
32,558,92400,M,350 (B),PC,MANUFACTURE/SELL COUNTERFEIT REGISTERED MARK W/PRIOR,1-365 DA JAIL
9,550,22500,F,350 (C),PC,MFG/SELL CNTRFT MK W GBI,"2,3,4 YRS"
32,558,85500,M,351 A,PC,MISREPRESENT MANUFACTURER/ETC OF GOODS,20-90 DA JAIL
32,558,111900,M,355,PC,DESTROY EVIDENCE OF OWNERSHIP,1-180 DA JAIL
32,558,112100,M,356,PC,DESTROY OWNER'S IDENTIFICATION MARK ON LUMBER,1-180 DA JAIL
60,96,82300,M,359,PC,SOLEMNIZE INCESTUOUS MARRIAGE,90-365 DA JAIL
60,96,145000,M,360,PC,PERFORM/RECORD MARRIAGE ILLEGALLY,1-180 DA JAIL
60,96,151700,M,362,PC,IGNORE WRIT OF HABEAS CORPUS,1-180 DA JAIL
60,96,151800,M,363,PC,JAIL AFTER RELEASE ON WRIT OF HABEAS CORPUS,1-180 DA JAIL
60,96,151900,M,364,PC,HIDE PERSON DUE FOR WRIT OF HABEAS CORPUS,1-180 DA JAIL
60,96,152000,M,365,PC,INNKEEPER/CARRIER REFUSE CUSTOMER,1-180 DA JAIL
60,96,175900,M,365.5 (B),PC,VIOLATE PUBLIC CONVEYANCE FOR DISABLE PERSON/SERVICE DOG,FINE
60,96,152000,M,365.6 (A),PC,OBSTRUCT/INTERFERES WITH SERVICE DOG/USER,1-180 DA JAIL
60,96,149015,M,365.7 (A),PC,FALSELY REPRESENT AS OWNER/ETC OF GUIDE/ETC DOG,1-180 DA JAIL
6,373,21900,F,368 (B)(1),PC,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,"2,3,4 YRS OR J"
30,377,89800,M,368 (B)(1),PC,CAUSE ELDER/DEPENDENT ADULT:HARM/DEATH,1-365 DA JAIL
30,377,102500,M,368 (C),PC,ELDER/DEPENDENT ADULT CRUELTY,1-180 DA JAIL
9,501,22000,F,368 (D),PC,THEFT ELDER/DEPENDANT ADULT (OVER $950),"2,3,4 YRS"
31,516,91700,M,368 (D),PC,THEFT ELDER/DEPENDANT ADULT (UNDER $950),1-365 DA JAIL
9,501,22000,F,368 (E),PC,ELDER/DEPENDENT ADULT THEFT:BY CARETAKER,"2,3,4 YRS OR J"
31,516,91700,M,368 (E),PC,THEFT OF ELDER/DEPENDENT ADULT BY CARETAKER,1-365 DA JAIL
25,992,21200,F,368 (F),PC,FALSE IMPRISONMENT:ELDR/DEP ADLT:VIOLENCE/ETC,"2,3,4 YRS"
60,96,152000,M,369 D,PC,LEAVE RAILROAD GATE OPEN,1-180 DA JAIL
49,68,134900,M,369 G(A),PC,DRIVE/RIDE/ETC ALONG RAILROAD TRACK,1-180 DA JAIL
49,68,134900,M,369 G(B),PC,DRV VEH ON RLRD W/O AUTH,1-180 DA JAIL
60,96,152100,M,369 H,PC,ERECT SIGN TO MISLEAD RAILROAD EMPLOYEE,1-180 DA JAIL
49,68,135000,M,369 I(A),PC,TRESPASS:RAILROAD PROPERTY,1-180 DA JAIL
49,68,135000,M,369 I(B),PC,TRESPASS:RAIL TRANSIT PROPERTY,1-180 DA JAIL
60,58,130700,M,370,PC,PUBLIC NUISANCE,1-180 DA JAIL
60,58,130900,M,372,PC,MAINTAIN PUBLIC NUISANCE,1-180 DA JAIL
60,58,131100,M,373 A,PC,MAINTAIN NUISANCE AFTER NOTICE,1-180 DA JAIL
30,399,102800,M,374 C,PC,SHOOT FIREARM FROM PUBLIC ROAD,1-180 DA JAIL
60,58,131200,M,374 D,PC,LEAVE DEAD ANIMAL IN OR NEAR STREET,1-180 DA JAIL
25,990,77825,F,374.2 (A),PC,DMP HRMFL SUBST IN SWR PR,"16,20,24 MO"
60,58,99850,M,374.2 (A),PC,DUMP/ETC SUBSTANCE IN SANITARY SEWER FACILITY/ETC,1-365 DA JAIL
60,58,130490,M,374.3 (H)(1),PC,DUMP/ETC WASTE IN COMMERCIAL QUANTITIES,1-180 DA JAIL
60,58,130490,M,374.5 (A)(2),PC,DUMP/ETC GREASE WASTE IN/ON WATERS OF THE STATE,1-180 DA JAIL
60,58,130490,M,374.5(A)(1),PC,DUMP GREASE WASTE IN TRAP,1-180 DA JAIL
60,58,176400,M,374.7 (A),PC,LITTER/DUMP WASTE IN WATER/SHORE,FINE
25,990,66880,F,374.8 (B),PC,DUMP HAZARDOUS SUBSTANCE ON ROAD/WATER/ETC,"16 MO,2,3 YRS OR J"
60,96,99410,M,374.8 (B),PC,DUMP HAZARDOUS SUBSTANCE ON ROAD/WATER/ETC,1-365 DA JAIL
6,380,24200,F,375 (A),PC,PUT OFFENSIVE/ETC MATTER IN PUBLIC PLACE,"16 MO,2,3 YRS"
30,399,81800,M,375 (A),PC,PUT OFFENSIVE/ETC MATTER IN PUBLIC PLACE,90-365 DA JAIL
30,399,81800,M,375 (B),PC,POSSESS OFFENSIVE/ETC MATTER TO USE,90-365 DA JAIL
6,380,24200,F,375 (D),PC,USE OF TEAR/MUSTARD GAS/ETC,"16 MO,2,3 YRS"
36,839,119000,M,377,PC,IMPERSONATE TO GET PRESCRIPTION DRUG,1-180 DA JAIL
36,839,118900,M,379,PC,SELL/FURNISH SALVIA DIVINORUM TO PERSON UNDER 18 YEARS,1-180 DA JAIL
57,59,81600,M,380 (A),PC,SELL/ETC TOLUENE TO PERSON UNDER 18 YEARS,180-365 DA JAIL
57,59,131500,M,381 (A),PC,POSSESS/ETC TOLUENE/ETC,1-180 DA JAIL
57,59,131500,M,381 (B),PC,POSSESS/ETC SUBSTANCE SIMILAR TO TOLUENE,1-180 DA JAIL
32,558,112300,M,381 A,PC,TEST DAIRY PRODUCTS INACCURATELY,1-180 DA JAIL
57,59,131700,M,381 B,PC,POSSESS NITROUS OXIDE,1-180 DA JAIL
57,59,131700,M,381 C(B),PC,SELL NITROUS OXIDE TO PERSON UNDER 18,1-180 DA JAIL
57,59,131200,M,381 D(A),PC,DISP/DIST NITROUS GBI/DTH,1-180 DA JAIL
57,59,131800,M,381 E(A),PC,FAILRE KEEP NITROUS RCRDS,1-180 DA JAIL
32,558,112500,M,382,PC,ADULTERATE FOOD/DRUGS/ETC,1-180 DA JAIL
60,96,151200,M,382.4,PC,ADMINISTER SUCOSTRIN W/O LICENSE TO DOG/CAT,1-180 DA JAIL
25,995,66700,F,382.5,PC,SELL/PRESCRIBE DINITROPHENOL,"16 MO,2,3 YRS OR F"
25,995,66800,F,382.6,PC,SELL EYEBROW DYE CHEMICAL,"16 MO,2,3 YRS OR F"
60,96,145500,M,382.7,PC,PRESCRIBE/ETC LIQUID SILICONE FOR INJECTIONS,1-180 DA JAIL
30,399,103000,M,383,PC,SELL ADULTERATED FOOD/ETC,1-180 DA JAIL
32,558,112900,M,383 A,PC,"SELL PROCESS"" BUTTER W/O LABEL""",1-180 DA JAIL
32,556,85430,M,383 B,PC,FRAUDULENT SALE OF KOSHER MEATS,30-90 DA JAIL
32,556,169400,M,383 C,PC,FRAUD SALE OF HALAL MEAT,30-90 DA JAIL
60,96,152200,M,384 (A),PC,REFUSE TO RELINQUISH PARTY LINE IN EMERGENCY,1-180 DA JAIL
60,96,152200,M,384 (C),PC,PUBLISH/ETC TELEPHONE DIRECTORY W/O PRINTED WARNING,1-180 DA JAIL
60,96,152400,M,384 A,PC,CUT/ETC SHRUBS/ETC W/O WRITTEN PERMIT,1-180 DA JAIL
60,96,152400,M,384 A(A)(3),PC,SELL/TRANSPORT CUT PLANT,1-180 DA JAIL
60,96,152300,M,384 C,PC,FALSE STATEMENT/ILLEGALLY TRANSPORT TREES/ETC,1-180 DA JAIL
60,96,152600,M,384 D,PC,TRANSPORT TREE/SHRUB W/O PERMIT,1-180 DA JAIL
60,96,152600,M,384 E,PC,FAIL TO SHOW SHRUB TRANSPORT TAG TO POLICE OFFICER,1-180 DA JAIL
60,96,152900,M,384 H,PC,KILL/HURT ANOTHER'S ANIMAL WHILE HUNTING,1-180 DA JAIL
60,96,152500,M,384.5 (A)(1),PC,REMOVE FOREST PRODUCTS W/O PERMIT,1-180 DA JAIL
60,96,153100,M,385 (B),PC,USE TOOLS BY HIGH VOLTAGE LINES,1-180 DA JAIL
60,96,153100,M,385 (C),PC,"USE/ETC EQUIPMENT W/O WARNING SIGN:HIGH VOLTAGE LINES""""",1-180 DA JAIL
25,995,21100,F,386 (A),PC,INOPERABLE/ETC FIRE PROTECTION SYSTEM,"2,3,4 YRS"
25,995,20000,F,386 (B),PC,INOP FIRE PROTECT SYS GBI,"5,6,7 YRS"
25,995,74315,F,387 (A),PC,UNSAFE BUSINESS PRACTICE:RISK OF GREAT BODILY HARM/DEATH,"16 MO,2,3 YRS OR J"
60,96,90900,M,387 (A),PC,UNSAFE BUS PRAC:GBH/DEATH,1-365 DA JAIL
32,558,113000,M,395,PC,MARKET PRICE FRAUD,1-180 DA JAIL
32,558,100410,M,396 (B),PC,PRICE GOUGING:CONSUMER GOODS/ETC:STATE/LOCAL EMERGENCY,1-365 DA JAIL
32,558,100410,M,396 (C),PC,PRICE GOUGING FOR REPAIRS/ETC DURING STATE/LOCAL EMERGENCY,1-365 DA JAIL
32,558,100410,M,396 (D),PC,PRICE GOUG:MOTL RNT EMERG,1-180 DA JAIL
32,558,100410,M,396 (E),PC,INCREASE RENT BY MORE THAN 10% DURING STATE OF EMERGENCY,1-365 DA JAIL OR F
32,558,100410,M,396 (E),PC,PRICE GOUG:RENT IN EMERG,1-180 DA JAIL
32,558,100410,M,396 (F),PC,EVICT TENANT DURING STATE OF EMERGENCY,1-365 DA JAIL OR F
32,558,100410,M,396 (F),PC,PRICE GOUG:EVICT EMERGCY,1-180 DA JAIL
32,558,169500,M,396.5,PC,UNLAWFUL USE/ETC OF FOOD STAMPS,1-90 DA JAIL
44,78,139300,M,397,PC,FURNISH LIQUOR TO DRUNK/INCOMPETENT PERSON,1-180 DA JAIL
49,68,134400,M,398,MV,"TRESPASS:OFF LIMIT"" AREA""",1-180 DA JAIL
25,995,68400,F,399,PC,OWNER NEGLIGENCE:ANIMAL CAUSE HUMAN DEATH,"16 MO,2,3 YRS"
25,995,68400,F,399 (B),PC,OWNER/ETC NEGLIGENCE:ANIMAL CAUSE HUMAN INJURY/DEATH,"16 MO,2,3 YRS"
60,96,98000,M,399 (B),PC,OWNER/ETC NEGLIGENCE:ANIMAL CAUSE HUMAN INJURY/DEATH,1-365 DA JAIL
25,995,21450,F,399.5 (A),PC,DOG TRAINED TO FIGHT/ETC CAUSE INJURY,"2,3,4 YRS"
60,96,98000,M,399.5 (A),PC,DOG TRAINED TO FIGHT/ETC CAUSE INJURY,1-365 DA JAIL OR F
6,390,25100,F,401,PC,AID AND ABET/ETC SUICIDE,"16 MO,2,3 YRS"
60,96,144200,M,402 (A)(1),PC,STOP/ETC AT EMERGENCY SCENE,1-180 DA JAIL
60,96,144200,M,402 (A)(2),PC,INTERFER EMERGENCY SCENE W/REMOTE DRONE/AIRCRAFT ETC,1-180 DA JAIL
60,96,144200,M,402 (B),PC,INTERFERES/ETC WITH LIFEGUARD DURING EMERGENCY,1-180 DA JAIL
30,399,102900,M,402 A,PC,ADULTERATION OF CANDY,1-180 DA JAIL
60,96,153300,M,402 B,PC,DISCARD APPLIANCE WITH LOCK,1-180 DA JAIL
60,96,153400,M,402 C,PC,SELL NEW REFRIGERATOR W/O PROPER LOCK,1-180 DA JAIL
46,36,127500,M,403,PC,DISTURBANCE/ETC AT ASSEMBLY/ETC,1-180 DA JAIL
46,36,95300,M,404 (A),PC,RIOT,1-365 DA JAIL
46,36,95300,M,404.6 (A),PC,CAUSE/ETC RIOT:URGE DESTRUCTION OF PROPERTY/ETC,1-365 DA JAIL
25,990,36300,F,404.6 (C),PC,RIOT IN PRISON/JAIL/ETC RESULTS IN SERIOUS BODILY INJURY,"16 MO,2,3 YRS"
46,36,95300,M,404.6 (C),PC,RIOT IN JAIL/PRISON/ ETC RESULTS IN SERIOUS BODILY INJURY,1-365  DA JAIL
46,36,95300,M,405,PC,RIOT,1-365 DA JAIL
6,385,15500,F,405 A,PC,TAKEN BY MEANS OF A RIOT FROM PEACE OFFICER CUSTODY,"2,3,4 YRS"
46,36,127600,M,406,PC,ROUT,1-180 DA JAIL
46,36,127800,M,407,PC,UNLAWFUL ASSEMBLY,1-180 DA JAIL
46,36,127700,M,408,PC,ROUT/UNLAWFUL ASSEMBLY,1-180 DA JAIL
46,36,127900,M,409,PC,REMAIN AT SCENE OF RIOT/ETC,1-180 DA JAIL
31,516,91700,M,409 (H),MV,SEIZE PERSONAL PROPERTY OF PERSON WHO LAWFULLY TERMINATED A LE,1-365 DA JAIL OR F
49,68,134500,M,409.5 (C),PC,ENTER CLOSED DISASTER AREA,1-180 DA JAIL
46,36,127900,M,409.6 (C),PC,UNAUTH ENTRY EVAC AVALNCH,1-180 DA JAIL
60,96,153500,M,410,PC,NEGLECT/REFUSE/ETC TO DISPERSE RIOTERS,1-180 DA JAIL
60,96,83500,M,412,PC,ILLEGAL PRIZE FIGHTING,30-365 DA JAIL
60,96,153600,M,413,PC,PRESENCE AT ILLEGAL PRIZE FIGHT,1-180 DA JAIL
60,96,153800,M,414,PC,LEAVE STATE TO PRIZE FIGHT,1-180 DA JAIL
46,56,169700,M,415 (1),PC,FIGHT/CHALLENGE FIGHT PUBLIC PLACE,1-90 DA JAIL
46,56,169700,M,415 (2),PC,DISTURB BY LOUD/UNREASONABLE NOISE,1-90 DA JAIL
46,56,169700,M,415 (3),PC,OFFENSIVE WORDS IN PUBLIC PLACE,1-90 DA JAIL
46,56,169900,M,415.5 (A)(1),PC,FIGHT/CHALLENGE FIGHT AT SCHOOL/UNIVERSITY/ETC,1-90 DA JAIL
46,56,169900,M,415.5 (A)(2),PC,LOUD/UNREASONABLE NOISE WITHIN UNIVERSITY/ETC,1-90 DA JAIL
46,56,169900,M,415.5 (A)(3),PC,USE OFFENSIVE WORDS WITHIN UNIVERSITY/ETC,1-90 DA JAIL
46,36,128100,M,416 (A),PC,REFUSE TO DISPERSE,1-180 DA JAIL
30,398,83400,M,417 (A)(1),PC,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,30-365 DA JAIL
30,398,81800,M,417 (A)(2),PC,EXHIBIT FIREARM,90-365 DA JAIL OR
30,398,81800,M,417 (A)(2)(B),PC,EXHIBIT F/ARM THRTNG MANR,90-365 DA JAIL
6,392,78000,F,417 (B),PC,DRAW/EXHIBIT FIREARM ON GROUNDS OF DAY CARE CENTER/ETC,"1,2,3 YRS OR J"
30,398,81800,M,417 (B),PC,DRAW/EXHIBIT FIREARM ON GROUNDS OF DAY CARE CENTER/ETC,90-365 DA JAIL
6,392,41500,F,417 (C),PC,EXHIBIT FIREARM IN PRESENCE OF PEACE OFFICER,"16 MO,2,3 YRS OR J"
30,396,81550,M,417 (C),PC,EXHIBIT/ETC FIREARM:POLICE PRESENCE,270-365 DA JAIL
30,398,171720,M,417.25 (A),PC,THREATEN WITH LASER SCOPE WITH INTENT TO CAUSE FEAR,1-30 DA JAIL
30,398,102250,M,417.26 (A),PC,AIM/ETC LASER POINTERS AT PEACE OFFICER,1-180 DA JAIL
30,398,98000,M,417.26 (B),PC,AIM LASER PNTR PC OFCR PR,1-365 DA JAIL
6,392,41800,F,417.3,PC,EXHIBIT/DRAW FIREARM IN PRESENCE OF MOTOR VEHICLE OCCUPANT,"16 MO,2,3 YRS OR F"
30,398,84000,M,417.4,PC,BRANDISHING FIREARM REPLICA,30-180 DA JAIL
6,392,41600,F,417.6 (A),PC,EXHIBIT FIREARM/DEADLY WEAPON W/SERIOUS BODILY INJURY INTENT,"16 MO,2,3 YRS OR J"
6,392,16400,F,417.8,PC,EXHIBIT FIREARM/DEADLY WEAPON TO RESIST ARREST,"2,3,4 YRS"
60,96,149700,M,418,PC,FORCIBLE ENTRY AND DETAINER,1-180 DA JAIL
60,96,153900,M,419,PC,RETAKE LAND AFTER LEGAL REMOVAL,1-180 DA JAIL
60,96,154000,M,420,PC,PREVENT ENTRY UPON PUBLIC LANDS,1-180 DA JAIL
6,345,40600,F,422 (A),PC,THREATEN CRIME WITH INTENT TO TERRORIZE,"16 MO,2,3 YRS"
30,399,90800,M,422 (A),PC,THREATEN CRIME WITH INTENT TO TERRORIZE,1-365 DA JAIL
30,399,90800,M,422.4 (A),PC,PUB INFO ACADEM INT VIOL,1-365 DA JAIL
30,399,90800,M,422.6 (A),PC,VIOLATE CIVIL RIGHTS BY FORCE OR THREAT OF FORCE,1-365 DA JAIL
47,66,95690,M,422.6 (B),PC,DAMAGE/ETC PROPERTY TO VIOLATE CIVIL RIGHTS,1-365 DA JAIL
6,393,41450,F,422.7 (A),PC,VIOLATE CIVIL RIGHTS:CAUSE VIOLENT INJURY/ETC,"16 MO,2,3 YRS OR J"
25,63,77650,F,422.7 (B),PC,VIOLATE CIVIL RIGHTS:CAUSE PROPERTY DAMAGE,"16 MO,2,3 YRS OR J"
30,399,90800,M,423.2 (A),PC,VIOLENCE/ETC:REPRODUCTIVE HEALTH SERVICE CLIENT:CA FACE ACT,1-365 DA JAIL
30,399,90800,M,423.2 (B),PC,FORCE ON PERSON:PLACE OF WORSHIP:CA FACE ACT,1-365 DA JAIL
30,399,103400,M,423.2 (C),PC,NONVIOLENT PHYS OBSTRUCT:REPRO HLTH SVS CLIENT:CA FACE ACT,1-180 DA JAIL
30,399,103400,M,423.2 (D),PC,NONVIOLENT PHYSICAL OBSTRUCT:PLACE OF WORSHIP:CA FACE ACT,1-180 DA JAIL
47,66,95690,M,423.2 (E),PC,INTENTIONALLY DAMAGE PROPERTY:REPRO HEALTH SVS:CA FACE ACT,1-365 DA JAIL
47,66,95690,M,423.2 (F),PC,INTENTIONALLY DAMAGE PROPERTY:PLACE OF WORSHIP:CA FACE ACT,1-365 DA JAIL
9,503,16800,F,424 (A)1,PC,EMBEZZLEMENT BY PUBLIC OFFICER,"2,3,4 YRS"
9,503,16800,F,424 (A)2,PC,EMBEZZLEMENT BY PUBLIC OFFICER,"2,3,4 YRS"
